"Start Time (UTC)","End Time (UTC)","Duration (min)","Min (km)","Max (km)","Conjunction Type","Conjunction Between"
"2021-08-16  07:23","2021-08-16  07:24","2","268","285","nbtrace","TREx RGB FSMI and ELFIN-A"
"2021-08-16  10:23","2021-08-16  10:23","1","499","499","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2021-08-17  05:00","2021-08-17  05:01","2","380","470","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2021-08-17  05:00","2021-08-17  05:01","2","370","370","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2021-08-17  05:07","2021-08-17  05:08","2","451","466","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2021-08-17  05:07","2021-08-17  05:08","2","286","390","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2021-08-17  06:31","2021-08-17  06:33","3","28","446","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2021-08-17  06:31","2021-08-17  06:33","3","28","446","nbtrace","TREx RGB PINA and ELFIN-B"
"2021-08-17  06:33","2021-08-17  06:34","2","282","492","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2021-08-17  06:33","2021-08-17  06:34","2","249","268","nbtrace","REGO GILL and ELFIN-B"
"2021-08-17  06:33","2021-08-17  06:34","2","249","268","nbtrace","TREx Blue GILL and ELFIN-B"
"2021-08-17  06:33","2021-08-17  06:34","2","249","268","nbtrace","TREx RGB GILL and ELFIN-B"
"2021-08-17  06:34","2021-08-17  06:35","2","363","482","nbtrace","TREx NIR RABB and ELFIN-B"
"2021-08-17  06:34","2021-08-17  06:35","2","363","482","nbtrace","TREx RGB RABB and ELFIN-B"
"2021-08-17  06:35","2021-08-17  06:36","2","355","477","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2021-08-17  06:38","2021-08-17  06:39","2","132","300","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2021-08-17  06:38","2021-08-17  06:39","2","132","300","nbtrace","TREx RGB PINA and ELFIN-A"
"2021-08-17  06:39","2021-08-17  06:40","2","244","410","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2021-08-17  06:40","2021-08-17  06:41","2","238","352","nbtrace","REGO GILL and ELFIN-A"
"2021-08-17  06:40","2021-08-17  06:41","2","238","352","nbtrace","TREx Blue GILL and ELFIN-A"
"2021-08-17  06:40","2021-08-17  06:41","2","238","352","nbtrace","TREx RGB GILL and ELFIN-A"
"2021-08-17  06:41","2021-08-17  06:41","1","306","306","nbtrace","TREx NIR RABB and ELFIN-A"
"2021-08-17  06:41","2021-08-17  06:41","1","306","306","nbtrace","TREx RGB RABB and ELFIN-A"
"2021-08-17  06:42","2021-08-17  06:42","1","383","383","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2021-08-17  08:06","2021-08-17  08:06","1","397","397","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2021-08-17  08:08","2021-08-17  08:09","2","84","339","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2021-08-17  08:13","2021-08-17  08:13","1","439","439","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2021-08-17  08:14","2021-08-17  08:16","3","64","451","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2021-08-17  09:41","2021-08-17  09:42","2","187","232","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2021-08-17  09:48","2021-08-17  09:49","2","114","310","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2021-08-18  04:19","2021-08-18  04:20","2","225","393","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2021-08-18  04:25","2021-08-18  04:26","2","261","277","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2021-08-18  05:49","2021-08-18  05:51","3","261","499","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2021-08-18  05:52","2021-08-18  05:52","1","439","439","nbtrace","REGO GILL and ELFIN-B"
"2021-08-18  05:52","2021-08-18  05:52","1","439","439","nbtrace","TREx Blue GILL and ELFIN-B"
"2021-08-18  05:52","2021-08-18  05:52","1","439","439","nbtrace","TREx RGB GILL and ELFIN-B"
"2021-08-18  05:53","2021-08-18  05:54","2","195","327","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2021-08-18  05:56","2021-08-18  05:57","2","329","432","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2021-08-18  05:58","2021-08-18  05:59","2","428","473","nbtrace","REGO GILL and ELFIN-A"
"2021-08-18  05:58","2021-08-18  05:59","2","428","473","nbtrace","TREx Blue GILL and ELFIN-A"
"2021-08-18  05:58","2021-08-18  05:59","2","428","473","nbtrace","TREx RGB GILL and ELFIN-A"
"2021-08-18  05:59","2021-08-18  06:01","3","112","446","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2021-08-18  07:23","2021-08-18  07:24","2","189","317","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2021-08-18  07:23","2021-08-18  07:24","2","189","317","nbtrace","TREx RGB LUCK and ELFIN-B"
"2021-08-18  07:24","2021-08-18  07:25","2","259","387","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2021-08-18  07:25","2021-08-18  07:26","2","461","474","nbtrace","TREx NIR RABB and ELFIN-B"
"2021-08-18  07:25","2021-08-18  07:27","3","57","467","nbtrace","TREx RGB FSMI and ELFIN-B"
"2021-08-18  07:25","2021-08-18  07:26","2","461","474","nbtrace","TREx RGB RABB and ELFIN-B"
"2021-08-18  07:27","2021-08-18  07:27","1","489","489","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2021-08-18  07:29","2021-08-18  07:31","3","184","477","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2021-08-18  07:29","2021-08-18  07:31","3","184","477","nbtrace","TREx RGB LUCK and ELFIN-A"
"2021-08-18  07:30","2021-08-18  07:32","3","192","468","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2021-08-18  07:32","2021-08-18  07:32","1","464","464","nbtrace","TREx NIR RABB and ELFIN-A"
"2021-08-18  07:32","2021-08-18  07:33","2","153","268","nbtrace","TREx RGB FSMI and ELFIN-A"
"2021-08-18  07:32","2021-08-18  07:32","1","464","464","nbtrace","TREx RGB RABB and ELFIN-A"
"2021-08-18  07:33","2021-08-18  07:33","1","450","450","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2021-08-19  05:08","2021-08-19  05:09","2","476","488","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2021-08-19  05:10","2021-08-19  05:11","2","157","304","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2021-08-19  05:14","2021-08-19  05:15","2","419","486","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2021-08-19  05:15","2021-08-19  05:17","3","73","468","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2021-08-19  06:41","2021-08-19  06:42","2","265","402","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2021-08-19  06:41","2021-08-19  06:42","2","265","402","nbtrace","TREx RGB PINA and ELFIN-B"
"2021-08-19  06:42","2021-08-19  06:44","3","85","489","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2021-08-19  06:43","2021-08-19  06:44","2","403","451","nbtrace","REGO GILL and ELFIN-B"
"2021-08-19  06:43","2021-08-19  06:44","2","403","451","nbtrace","TREx NIR GILL and ELFIN-B"
"2021-08-19  06:43","2021-08-19  06:44","2","403","451","nbtrace","TREx Blue GILL and ELFIN-B"
"2021-08-19  06:43","2021-08-19  06:45","3","147","450","nbtrace","TREx NIR RABB and ELFIN-B"
"2021-08-19  06:43","2021-08-19  06:44","2","403","451","nbtrace","TREx RGB GILL and ELFIN-B"
"2021-08-19  06:43","2021-08-19  06:45","3","147","450","nbtrace","TREx RGB RABB and ELFIN-B"
"2021-08-19  06:47","2021-08-19  06:48","2","344","362","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2021-08-19  06:47","2021-08-19  06:48","2","344","362","nbtrace","TREx RGB PINA and ELFIN-A"
"2021-08-19  06:48","2021-08-19  06:49","2","165","256","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2021-08-19  06:48","2021-08-19  06:48","1","495","495","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2021-08-19  06:48","2021-08-19  06:48","1","495","495","nbtrace","TREx RGB LUCK and ELFIN-A"
"2021-08-19  06:49","2021-08-19  06:49","1","408","408","nbtrace","REGO GILL and ELFIN-A"
"2021-08-19  06:49","2021-08-19  06:49","1","408","408","nbtrace","TREx NIR GILL and ELFIN-A"
"2021-08-19  06:49","2021-08-19  06:49","1","408","408","nbtrace","TREx Blue GILL and ELFIN-A"
"2021-08-19  06:49","2021-08-19  06:50","2","150","347","nbtrace","TREx NIR RABB and ELFIN-A"
"2021-08-19  06:49","2021-08-19  06:49","1","408","408","nbtrace","TREx RGB GILL and ELFIN-A"
"2021-08-19  06:49","2021-08-19  06:50","2","150","347","nbtrace","TREx RGB RABB and ELFIN-A"
"2021-08-19  08:17","2021-08-19  08:19","3","205","478","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2021-08-19  08:23","2021-08-19  08:24","2","252","398","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2021-08-19  09:51","2021-08-19  09:52","2","237","312","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2021-08-19  09:56","2021-08-19  09:58","3","206","497","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2021-08-20  04:28","2021-08-20  04:30","3","1","420","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2021-08-20  04:34","2021-08-20  04:35","2","133","289","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2021-08-20  06:00","2021-08-20  06:00","1","455","455","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2021-08-20  06:00","2021-08-20  06:00","1","455","455","nbtrace","TREx RGB PINA and ELFIN-B"
"2021-08-20  06:01","2021-08-20  06:02","2","230","426","nbtrace","REGO GILL and ELFIN-B"
"2021-08-20  06:01","2021-08-20  06:02","2","230","426","nbtrace","TREx NIR GILL and ELFIN-B"
"2021-08-20  06:01","2021-08-20  06:02","2","230","426","nbtrace","TREx Blue GILL and ELFIN-B"
"2021-08-20  06:01","2021-08-20  06:02","2","230","426","nbtrace","TREx RGB GILL and ELFIN-B"
"2021-08-20  06:03","2021-08-20  06:04","2","209","218","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2021-08-20  06:05","2021-08-20  06:06","2","441","476","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2021-08-20  06:05","2021-08-20  06:06","2","441","476","nbtrace","TREx RGB PINA and ELFIN-A"
"2021-08-20  06:07","2021-08-20  06:08","2","207","412","nbtrace","REGO GILL and ELFIN-A"
"2021-08-20  06:07","2021-08-20  06:08","2","207","412","nbtrace","TREx NIR GILL and ELFIN-A"
"2021-08-20  06:07","2021-08-20  06:08","2","207","412","nbtrace","TREx Blue GILL and ELFIN-A"
"2021-08-20  06:07","2021-08-20  06:08","2","207","412","nbtrace","TREx RGB GILL and ELFIN-A"
"2021-08-20  06:08","2021-08-20  06:09","2","111","329","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2021-08-20  07:33","2021-08-20  07:34","2","436","437","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2021-08-20  07:33","2021-08-20  07:34","2","436","437","nbtrace","TREx RGB LUCK and ELFIN-B"
"2021-08-20  07:34","2021-08-20  07:35","2","207","213","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2021-08-20  07:35","2021-08-20  07:37","3","167","487","nbtrace","TREx RGB FSMI and ELFIN-B"
"2021-08-20  07:36","2021-08-20  07:37","2","356","381","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2021-08-20  07:39","2021-08-20  07:40","2","105","316","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2021-08-20  07:39","2021-08-20  07:39","1","425","425","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2021-08-20  07:39","2021-08-20  07:39","1","425","425","nbtrace","TREx RGB LUCK and ELFIN-A"
"2021-08-20  07:41","2021-08-20  07:42","2","294","437","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2021-08-20  07:41","2021-08-20  07:42","2","197","399","nbtrace","TREx RGB FSMI and ELFIN-A"
"2021-08-20  09:10","2021-08-20  09:10","1","327","327","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2021-08-20  09:15","2021-08-20  09:16","2","310","477","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2021-08-21  05:18","2021-08-21  05:19","2","212","358","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2021-08-21  05:19","2021-08-21  05:21","3","130","469","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2021-08-21  05:22","2021-08-21  05:24","3","163","467","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2021-08-21  05:22","2021-08-21  05:22","1","450","450","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2021-08-21  05:24","2021-08-21  05:26","3","154","495","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2021-08-21  05:27","2021-08-21  05:27","1","442","442","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2021-08-21  06:52","2021-08-21  06:53","2","242","309","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2021-08-21  06:52","2021-08-21  06:52","1","289","289","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2021-08-21  06:52","2021-08-21  06:52","1","289","289","nbtrace","TREx RGB LUCK and ELFIN-B"
"2021-08-21  06:53","2021-08-21  06:54","2","114","327","nbtrace","TREx NIR RABB and ELFIN-B"
"2021-08-21  06:53","2021-08-21  06:54","2","114","327","nbtrace","TREx RGB RABB and ELFIN-B"
"2021-08-21  06:54","2021-08-21  06:55","2","412","441","nbtrace","TREx RGB FSMI and ELFIN-B"
"2021-08-21  06:56","2021-08-21  06:57","2","289","416","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2021-08-21  06:56","2021-08-21  06:57","2","289","416","nbtrace","TREx RGB LUCK and ELFIN-A"
"2021-08-21  06:57","2021-08-21  06:58","2","248","330","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2021-08-21  06:58","2021-08-21  06:59","2","213","233","nbtrace","TREx NIR RABB and ELFIN-A"
"2021-08-21  06:58","2021-08-21  06:59","2","213","233","nbtrace","TREx RGB RABB and ELFIN-A"
"2021-08-21  06:59","2021-08-21  07:00","2","363","494","nbtrace","TREx RGB FSMI and ELFIN-A"
"2021-08-21  08:28","2021-08-21  08:28","1","398","398","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2021-08-21  08:32","2021-08-21  08:33","2","447","468","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2021-08-21  10:01","2021-08-21  10:02","2","367","499","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2021-08-21  10:06","2021-08-21  10:06","1","379","379","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2021-08-22  04:38","2021-08-22  04:39","2","231","375","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2021-08-22  04:42","2021-08-22  04:44","3","218","491","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2021-08-22  06:09","2021-08-22  06:11","3","189","460","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2021-08-22  06:09","2021-08-22  06:11","3","189","460","nbtrace","TREx RGB PINA and ELFIN-B"
"2021-08-22  06:11","2021-08-22  06:11","1","453","453","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2021-08-22  06:11","2021-08-22  06:12","2","177","243","nbtrace","REGO GILL and ELFIN-B"
"2021-08-22  06:11","2021-08-22  06:12","2","177","243","nbtrace","TREx NIR GILL and ELFIN-B"
"2021-08-22  06:11","2021-08-22  06:12","2","177","243","nbtrace","TREx Blue GILL and ELFIN-B"
"2021-08-22  06:11","2021-08-22  06:12","2","177","243","nbtrace","TREx RGB GILL and ELFIN-B"
"2021-08-22  06:13","2021-08-22  06:14","2","233","384","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2021-08-22  06:14","2021-08-22  06:15","2","211","353","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2021-08-22  06:14","2021-08-22  06:15","2","211","353","nbtrace","TREx RGB PINA and ELFIN-A"
"2021-08-22  06:15","2021-08-22  06:15","1","470","470","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2021-08-22  06:15","2021-08-22  06:17","3","64","485","nbtrace","REGO GILL and ELFIN-A"
"2021-08-22  06:15","2021-08-22  06:17","3","64","485","nbtrace","TREx NIR GILL and ELFIN-A"
"2021-08-22  06:15","2021-08-22  06:17","3","64","485","nbtrace","TREx Blue GILL and ELFIN-A"
"2021-08-22  06:15","2021-08-22  06:17","3","64","485","nbtrace","TREx RGB GILL and ELFIN-A"
"2021-08-22  06:17","2021-08-22  06:18","2","302","306","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2021-08-22  07:44","2021-08-22  07:45","2","240","387","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2021-08-22  07:45","2021-08-22  07:46","2","385","454","nbtrace","TREx RGB FSMI and ELFIN-B"
"2021-08-22  07:46","2021-08-22  07:47","2","160","338","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2021-08-22  07:48","2021-08-22  07:49","2","303","317","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2021-08-22  07:50","2021-08-22  07:51","2","233","244","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2021-08-22  07:50","2021-08-22  07:50","1","370","370","nbtrace","TREx RGB FSMI and ELFIN-A"
"2021-08-22  09:19","2021-08-22  09:20","2","219","294","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2021-08-22  09:23","2021-08-22  09:24","2","159","367","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2021-08-22  10:53","2021-08-22  10:54","2","307","474","nbtrace","THEMIS-ASI KIAN and ELFIN-B"
"2021-08-22  10:58","2021-08-22  10:58","1","310","310","nbtrace","THEMIS-ASI KIAN and ELFIN-A"
"2021-08-23  03:57","2021-08-23  03:58","2","373","490","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2021-08-23  04:01","2021-08-23  04:01","1","359","359","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2021-08-23  05:27","2021-08-23  05:29","3","73","444","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2021-08-23  05:31","2021-08-23  05:32","2","134","314","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2021-08-23  05:31","2021-08-23  05:32","2","307","401","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2021-08-23  05:35","2021-08-23  05:36","2","338","356","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2021-08-23  07:01","2021-08-23  07:02","2","146","283","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2021-08-23  07:01","2021-08-23  07:02","2","146","283","nbtrace","TREx RGB LUCK and ELFIN-B"
"2021-08-23  07:02","2021-08-23  07:03","2","429","493","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2021-08-23  07:03","2021-08-23  07:03","1","415","415","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2021-08-23  07:03","2021-08-23  07:04","2","331","341","nbtrace","TREx NIR RABB and ELFIN-B"
"2021-08-23  07:03","2021-08-23  07:05","3","183","494","nbtrace","TREx RGB FSMI and ELFIN-B"
"2021-08-23  07:03","2021-08-23  07:04","2","331","341","nbtrace","TREx RGB RABB and ELFIN-B"
"2021-08-23  07:05","2021-08-23  07:06","2","179","249","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2021-08-23  07:05","2021-08-23  07:06","2","179","249","nbtrace","TREx RGB LUCK and ELFIN-A"
"2021-08-23  07:06","2021-08-23  07:07","2","449","453","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2021-08-23  07:06","2021-08-23  07:06","1","410","410","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2021-08-23  07:07","2021-08-23  07:08","2","282","419","nbtrace","TREx NIR RABB and ELFIN-A"
"2021-08-23  07:07","2021-08-23  07:08","2","189","396","nbtrace","TREx RGB FSMI and ELFIN-A"
"2021-08-23  07:07","2021-08-23  07:08","2","282","419","nbtrace","TREx RGB RABB and ELFIN-A"
"2021-08-23  10:12","2021-08-23  10:13","2","177","323","nbtrace","THEMIS-ASI KIAN and ELFIN-B"
"2021-08-23  10:15","2021-08-23  10:17","3","127","450","nbtrace","THEMIS-ASI KIAN and ELFIN-A"
"2021-08-24  04:48","2021-08-24  04:49","2","457","469","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2021-08-24  04:52","2021-08-24  04:52","1","421","421","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2021-08-24  06:19","2021-08-24  06:20","2","153","282","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2021-08-24  06:19","2021-08-24  06:20","2","153","282","nbtrace","TREx RGB PINA and ELFIN-B"
"2021-08-24  06:20","2021-08-24  06:21","2","246","390","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2021-08-24  06:21","2021-08-24  06:22","2","233","373","nbtrace","REGO GILL and ELFIN-B"
"2021-08-24  06:21","2021-08-24  06:22","2","233","373","nbtrace","TREx NIR GILL and ELFIN-B"
"2021-08-24  06:21","2021-08-24  06:22","2","233","373","nbtrace","TREx Blue GILL and ELFIN-B"
"2021-08-24  06:21","2021-08-24  06:22","2","302","494","nbtrace","TREx NIR RABB and ELFIN-B"
"2021-08-24  06:21","2021-08-24  06:22","2","233","373","nbtrace","TREx RGB GILL and ELFIN-B"
"2021-08-24  06:21","2021-08-24  06:22","2","302","494","nbtrace","TREx RGB RABB and ELFIN-B"
"2021-08-24  06:22","2021-08-24  06:24","3","62","456","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2021-08-24  06:22","2021-08-24  06:24","3","62","456","nbtrace","TREx RGB PINA and ELFIN-A"
"2021-08-24  06:23","2021-08-24  06:25","3","230","485","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2021-08-24  06:23","2021-08-24  06:23","1","389","389","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2021-08-24  06:24","2021-08-24  06:25","2","286","295","nbtrace","REGO GILL and ELFIN-A"
"2021-08-24  06:24","2021-08-24  06:25","2","286","295","nbtrace","TREx NIR GILL and ELFIN-A"
"2021-08-24  06:24","2021-08-24  06:25","2","286","295","nbtrace","TREx Blue GILL and ELFIN-A"
"2021-08-24  06:24","2021-08-24  06:25","2","286","295","nbtrace","TREx RGB GILL and ELFIN-A"
"2021-08-24  06:25","2021-08-24  06:26","2","316","459","nbtrace","TREx NIR RABB and ELFIN-A"
"2021-08-24  06:25","2021-08-24  06:26","2","316","459","nbtrace","TREx RGB RABB and ELFIN-A"
"2021-08-24  06:26","2021-08-24  06:26","1","393","393","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2021-08-24  07:54","2021-08-24  07:54","1","446","446","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2021-08-24  07:55","2021-08-24  07:57","3","73","462","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2021-08-24  07:57","2021-08-24  07:57","1","444","444","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2021-08-24  07:58","2021-08-24  08:00","3","82","481","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2021-08-24  09:29","2021-08-24  09:30","2","117","310","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2021-08-24  09:32","2021-08-24  09:33","2","193","231","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2021-08-24  11:04","2021-08-24  11:04","1","489","489","nbtrace","THEMIS-ASI KIAN and ELFIN-B"
"2021-08-24  11:07","2021-08-24  11:07","1","466","466","nbtrace","THEMIS-ASI KIAN and ELFIN-A"
"2021-08-25  04:06","2021-08-25  04:07","2","173","383","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2021-08-25  04:09","2021-08-25  04:10","2","230","315","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2021-08-25  05:37","2021-08-25  05:38","2","361","411","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2021-08-25  05:39","2021-08-25  05:40","2","403","489","nbtrace","REGO GILL and ELFIN-B"
"2021-08-25  05:39","2021-08-25  05:40","2","403","489","nbtrace","TREx NIR GILL and ELFIN-B"
"2021-08-25  05:39","2021-08-25  05:40","2","403","489","nbtrace","TREx Blue GILL and ELFIN-B"
"2021-08-25  05:39","2021-08-25  05:40","2","403","489","nbtrace","TREx RGB GILL and ELFIN-B"
"2021-08-25  05:40","2021-08-25  05:41","2","345","403","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2021-08-25  05:41","2021-08-25  05:42","2","167","309","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2021-08-25  05:42","2021-08-25  05:43","2","447","453","nbtrace","REGO GILL and ELFIN-A"
"2021-08-25  05:42","2021-08-25  05:43","2","447","453","nbtrace","TREx NIR GILL and ELFIN-A"
